Athens,2004,Hockey,Hockey,"ERNSTING KRIENKE, Nadine",GER,Women,hockey,W,Gold
Athens,2004,Hockey,Hockey,"GUDE, Franziska",GER,Women,hockey,W,Gold
Athens,2004,Hockey,Hockey,"HAASE, Mandy",GER,Women,hockey,W,Gold
Athens,2004,Hockey,Hockey,"KELLER, Natascha",GER,Women,hockey,W,Gold
Athens,2004,Hockey,Hockey,"KLECKER, Denise",GER,Women,hockey,W,Gold
Athens,2004,Hockey,Hockey,"KUEHN, Anke",GER,Women,hockey,W,Gold
Athens,2004,Hockey,Hockey,"LAETZSCH, Heike",GER,Women,hockey,W,Gold
Athens,2004,Hockey,Hockey,"LATIF, Badri",GER,Women,hockey,W,Gold
Athens,2004,Hockey,Hockey,"LEHMANN, Sonja",GER,Women,hockey,W,Gold
Athens,2004,Hockey,Hockey,"MUELLER, Silke",GER,Women,hockey,W,Gold
Athens,2004,Hockey,Hockey,"RINNE, Fanny",GER,Women,hockey,W,Gold
Athens,2004,Hockey,Hockey,"RODEWALD, Marion",GER,Women,hockey,W,Gold
Athens,2004,Hockey,Hockey,"WALTER, Louisa",GER,Women,hockey,W,Gold
Athens,2004,Hockey,Hockey,"ZWEHL, Julia",GER,Women,hockey,W,Gold
Athens,2004,Hockey,Hockey,"BOOIJ, Minke",NED,Women,hockey,W,Silver
Athens,2004,Hockey,Hockey,"DE BRUIJN, Chantal",NED,Women,hockey,W,Silver
Athens,2004,Hockey,Hockey,"DE ROEVER, Lisanne",NED,Women,hockey,W,Silver
Athens,2004,Hockey,Hockey,"DONNERS, Mijntje",NED,Women,hockey,W,Silver
Athens,2004,Hockey,Hockey,"KARRES, Sylvia",NED,Women,hockey,W,Silver
Athens,2004,Hockey,Hockey,"MOREIRA DE MELO, Fatima",NED,Women,hockey,W,Silver
Athens,2004,Hockey,Hockey,"MULDER, Eefke",NED,Women,hockey,W,Silver
Athens,2004,Hockey,Hockey,"SCHEEPSTRA, Maartje",NED,Women,hockey,W,Silver
Athens,2004,Hockey,Hockey,"SCHOPMAN, Janneke",NED,Women,hockey,W,Silver
Athens,2004,Hockey,Hockey,"SINNIGE, Clarinda",NED,Women,hockey,W,Silver
Athens,2004,Hockey,Hockey,"SMABERS, Minke",NED,Women,hockey,W,Silver
Athens,2004,Hockey,Hockey,"SNOEKS, Jiske",NED,Women,hockey,W,Silver
Athens,2004,Hockey,Hockey,"VAN DER VAART, Macha",NED,Women,hockey,W,Silver
Athens,2004,Hockey,Hockey,"VAN GEENHUIZEN, Miek",NED,Women,hockey,W,Silver
Athens,2004,Hockey,Hockey,"VAN KESSEL, Lieve",NED,Women,hockey,W,Silver
Athens,2004,Judo,Judo,"GAO, Feng",CHN,Women,- 48 kg,W,Bronze
Athens,2004,Judo,Judo,"MATIJASS, Julia",GER,Women,- 48 kg,W,Bronze
Athens,2004,Judo,Judo,"TANI, Ryoko",JPN,Women,- 48 kg,W,Gold
Athens,2004,Judo,Judo,"JOSSINET, Frederique",FRA,Women,- 48 kg,W,Silver
Athens,2004,Judo,Judo,"CHOI, Min Ho",KOR,Men,- 60 kg,M,Bronze
Athens,2004,Judo,Judo,"TSAGAANBAATAR, Khashbaatar",MGL,Men,- 60 kg,M,Bronze
Athens,2004,Judo,Judo,"NOMURA, Tadahiro",JPN,Men,- 60 kg,M,Gold
Athens,2004,Judo,Judo,"KHERGIANI, Nestor",GEO,Men,- 60 kg,M,Silver
Athens,2004,Judo,Judo,"PERTELSON, Indrek",EST,Men,+ 100kg (heavyweight),M,Bronze
Athens,2004,Judo,Judo,"VAN DER GEEST, Dennis",NED,Men,+ 100kg (heavyweight),M,Bronze
Athens,2004,Judo,Judo,"SUZUKI, Keiji",JPN,Men,+ 100kg (heavyweight),M,Gold
Athens,2004,Judo,Judo,"TMENOV, Tamerlan",RUS,Men,+ 100kg (heavyweight),M,Silver
Athens,2004,Judo,Judo,"DONGUZASHVILI, Tea",RUS,Women,+ 78kg (heavyweight),W,Bronze
Athens,2004,Judo,Judo,"SUN, Fuming",CHN,Women,+ 78kg (heavyweight),W,Bronze
Athens,2004,Judo,Judo,"TSUKADA, Maki",JPN,Women,+ 78kg (heavyweight),W,Gold
Athens,2004,Judo,Judo,"BELTRAN, Daima Mayelis",CUB,Women,+ 78kg (heavyweight),W,Silver
Athens,2004,Judo,Judo,"HEYLEN, Ilse",BEL,Women,48 - 52kg (half-lightweight),W,Bronze
Athens,2004,Judo,Judo,"SAVON, Amarilys",CUB,Women,48 - 52kg (half-lightweight),W,Bronze
Athens,2004,Judo,Judo,"XIAN, Dongmei",CHN,Women,48 - 52kg (half-lightweight),W,Gold
Athens,2004,Judo,Judo,"YOKOSAWA, Yuki",JPN,Women,48 - 52kg (half-lightweight),W,Silver
Athens,2004,Judo,Judo,"GRAVENSTIJN, Deborah",NED,Women,52 - 57kg (lightweight),W,Bronze
Athens,2004,Judo,Judo,"LUPETEY, Yurisleidy",CUB,Women,52 - 57kg (lightweight),W,Bronze
Athens,2004,Judo,Judo,"BOENISCH, Yvonne",GER,Women,52 - 57kg (lightweight),W,Gold
Athens,2004,Judo,Judo,"KYE, Sun Hui",PRK,Women,52 - 57kg (lightweight),W,Silver
Athens,2004,Judo,Judo,"GONZALEZ, Driulys",CUB,Women,57 - 63kg (half-middleweight),W,Bronze
Athens,2004,Judo,Judo,"ZOLNIR, Urska",SLO,Women,57 - 63kg (half-middleweight),W,Bronze
Athens,2004,Judo,Judo,"TANIMOTO, Ayumi",JPN,Women,57 - 63kg (half-middleweight),W,Gold
Athens,2004,Judo,Judo,"HEILL, Claudia",AUT,Women,57 - 63kg (half-middleweight),W,Silver
Athens,2004,Judo,Judo,"ARENCIBIA, Yordanis",CUB,Men,60 - 66kg (half-lightweight),M,Bronze
Athens,2004,Judo,Judo,"GEORGIEV, Georgi",BUL,Men,60 - 66kg (half-lightweight),M,Bronze
Athens,2004,Judo,Judo,"UCHISHIBA, Masato",JPN,Men,60 - 66kg (half-lightweight),M,Gold
Athens,2004,Judo,Judo,"KRNAC, Jozef",SVK,Men,60 - 66kg (half-lightweight),M,Silver
Athens,2004,Judo,Judo,"BOEHM, Annett",GER,Women,63 - 70kg (middleweight),W,Bronze
Athens,2004,Judo,Judo,"QIN, Dongya",CHN,Women,63 - 70kg (middleweight),W,Bronze
Athens,2004,Judo,Judo,"UENO, Masae",JPN,Women,63 - 70kg (middleweight),W,Gold
Athens,2004,Judo,Judo,"BOSCH, Edith",NED,Women,63 - 70kg (middleweight),W,Silver
Athens,2004,Judo,Judo,"GUILHEIRO, Leandro",BRA,Men,66 - 73kg (lightweight),M,Bronze
Athens,2004,Judo,Judo,"PEDRO, James",USA,Men,66 - 73kg (lightweight),M,Bronze
Athens,2004,Judo,Judo,"LEE, Won Hee",KOR,Men,66 - 73kg (lightweight),M,Gold
Athens,2004,Judo,Judo,"MAKAROV, Vitaliy",RUS,Men,66 - 73kg (lightweight),M,Silver
Athens,2004,Judo,Judo,"LABORDE, Yurisel",CUB,Women,70 - 78kg (half-heavyweight),W,Bronze
Athens,2004,Judo,Judo,"MORICO, Lucia",ITA,Women,70 - 78kg (half-heavyweight),W,Bronze
Athens,2004,Judo,Judo,"ANNO, Noriko",JPN,Women,70 - 78kg (half-heavyweight),W,Gold
Athens,2004,Judo,Judo,"LIU, Xia",CHN,Women,70 - 78kg (half-heavyweight),W,Silver
Athens,2004,Judo,Judo,"CANTO, Flavio",BRA,Men,73 - 81kg (half-middleweight),M,Bronze
Athens,2004,Judo,Judo,"NOSSOV, Dmitri",RUS,Men,73 - 81kg (half-middleweight),M,Bronze
Athens,2004,Judo,Judo,"ILIADIS, Ilias",GRE,Men,73 - 81kg (half-middleweight),M,Gold
Athens,2004,Judo,Judo,"GONTIUK, Roman",UKR,Men,73 - 81kg (half-middleweight),M,Silver
Athens,2004,Judo,Judo,"HUIZINGA, Mark",NED,Men,81 - 90kg (middleweight),M,Bronze
Athens,2004,Judo,Judo,"TAOV, Khasanbi",RUS,Men,81 - 90kg (middleweight),M,Bronze
Athens,2004,Judo,Judo,"ZVIADAURI, Zurab",GEO,Men,81 - 90kg (middleweight),M,Gold
Athens,2004,Judo,Judo,"IZUMI, Hiroshi",JPN,Men,81 - 90kg (middleweight),M,Silver
Athens,2004,Judo,Judo,"JURACK, Michael",GER,Men,90 - 100kg (half-heavyweight),M,Bronze
Athens,2004,Judo,Judo,"ZEEVI, Ariel",ISR,Men,90 - 100kg (half-heavyweight),M,Bronze
Athens,2004,Judo,Judo,"MAKARAU, Ihar",BLR,Men,90 - 100kg (half-heavyweight),M,Gold
Athens,2004,Judo,Judo,"JANG, Sung Ho",KOR,Men,90 - 100kg (half-heavyweight),M,Silver
Athens,2004,Modern Pentathlon,Modern Pentath.,"CAPALINI, Libor",CZE,Men,Individual competition,M,Bronze
Athens,2004,Modern Pentathlon,Modern Pentath.,"MOISEEV, Andrey",RUS,Men,Individual competition,M,Gold
Athens,2004,Modern Pentathlon,Modern Pentath.,"ZADNEPROVSKIS, Andrejus",LTU,Men,Individual competition,M,Silver
Athens,2004,Modern Pentathlon,Modern Pentath.,"HARLAND, Georgina",GBR,Women,Individual competition,W,Bronze
Athens,2004,Modern Pentathlon,Modern Pentath.,"VOROS, Zsuzsanna",HUN,Women,Individual competition,W,Gold
Athens,2004,Modern Pentathlon,Modern Pentath.,"RUBLEVSKA, Elena",LAT,Women,Individual competition,W,Silver
Athens,2004,Rowing,Rowing,"CECH, Donovan",RSA,Men,coxless pair (2-),M,Bronze
Athens,2004,Rowing,Rowing,"DI CLEMENTE, Ramon",RSA,Men,coxless pair (2-),M,Bronze
Athens,2004,Rowing,Rowing,"GINN, Drew",AUS,Men,coxless pair (2-),M,Gold
Athens,2004,Rowing,Rowing,"TOMKINS, James",AUS,Men,coxless pair (2-),M,Gold
Athens,2004,Rowing,Rowing,"SKELIN, Niksa",CRO,Men,coxless pair (2-),M,Silver
Athens,2004,Rowing,Rowing,"SKELIN, Sinisa",CRO,Men,coxless pair (2-),M,Silver
Athens,2004,Rowing,Rowing,"GALTAROSSA, Rossano",ITA,Men,double sculls (2x),M,Bronze
Athens,2004,Rowing,Rowing,"SARTORI, Alessio",ITA,Men,double sculls (2x),M,Bronze
Athens,2004,Rowing,Rowing,"HARDY, Adrien",FRA,Men,double sculls (2x),M,Gold
Athens,2004,Rowing,Rowing,"VIEILLEDENT, Sebastien",FRA,Men,double sculls (2x),M,Gold
Athens,2004,Rowing,Rowing,"COP, Iztok",SLO,Men,double sculls (2x),M,Silver
Athens,2004,Rowing,Rowing,"SPIK, Luka",SLO,Men,double sculls (2x),M,Silver
Athens,2004,Rowing,Rowing,"LAVERICK, Elise",GBR,Women,double sculls (2x),W,Bronze
Athens,2004,Rowing,Rowing,"WINCKLESS, Sarah",GBR,Women,double sculls (2x),W,Bronze
Athens,2004,Rowing,Rowing,"EVERS-SWINDELL, Caroline",NZL,Women,double sculls (2x),W,Gold
Athens,2004,Rowing,Rowing,"EVERS-SWINDELL, Georgina",NZL,Women,double sculls (2x),W,Gold
Athens,2004,Rowing,Rowing,"OPPELT, Britta",GER,Women,double sculls (2x),W,Silver
Athens,2004,Rowing,Rowing,"WALESKA, Peggy",GER,Women,double sculls (2x),W,Silver
Athens,2004,Rowing,Rowing,"HANSON, Boden Joseph",AUS,Men,eight with coxswain (8+),M,Bronze
Athens,2004,Rowing,Rowing,"MCKAY, Mike",AUS,Men,eight with coxswain (8+),M,Bronze
Athens,2004,Rowing,Rowing,"RESIDE, Stuart",AUS,Men,eight with coxswain (8+),M,Bronze
Athens,2004,Rowing,Rowing,"STEWART, Geoff",AUS,Men,eight with coxswain (8+),M,Bronze
Athens,2004,Rowing,Rowing,"STEWART, James",AUS,Men,eight with coxswain (8+),M,Bronze
Athens,2004,Rowing,Rowing,"STEWART, Steve",AUS,Men,eight with coxswain (8+),M,Bronze
Athens,2004,Rowing,Rowing,"SZCZUROWSKI, Stefan",AUS,Men,eight with coxswain (8+),M,Bronze
Athens,2004,Rowing,Rowing,"TOON, Michael",AUS,Men,eight with coxswain (8+),M,Bronze
Athens,2004,Rowing,Rowing,"WELCH, Stuart",AUS,Men,eight with coxswain (8+),M,Bronze
Athens,2004,Rowing,Rowing,"AHRENS, Chris",USA,Men,eight with coxswain (8+),M,Gold
Athens,2004,Rowing,Rowing,"ALLEN, Wyatt",USA,Men,eight with coxswain (8+),M,Gold
Athens,2004,Rowing,Rowing,"BEERY, Dan",USA,Men,eight with coxswain (8+),M,Gold
Athens,2004,Rowing,Rowing,"CIPOLLONE, Pete",USA,Men,eight with coxswain (8+),M,Gold
Athens,2004,Rowing,Rowing,"DEAKIN, Matt",USA,Men,eight with coxswain (8+),M,Gold
Athens,2004,Rowing,Rowing,"HANSEN, Joseph",USA,Men,eight with coxswain (8+),M,Gold
Athens,2004,Rowing,Rowing,"HOOPMAN, Beau",USA,Men,eight with coxswain (8+),M,Gold
Athens,2004,Rowing,Rowing,"READ, Jason",USA,Men,eight with coxswain (8+),M,Gold
Athens,2004,Rowing,Rowing,"VOLPENHEIN, Bryan",USA,Men,eight with coxswain (8+),M,Gold
Athens,2004,Rowing,Rowing,"BARTMAN, Michiel",NED,Men,eight with coxswain (8+),M,Silver
Athens,2004,Rowing,Rowing,"CHEUNG, Chun Wei",NED,Men,eight with coxswain (8+),M,Silver
Athens,2004,Rowing,Rowing,"DERKSEN, Geert Jan",NED,Men,eight with coxswain (8+),M,Silver
Athens,2004,Rowing,Rowing,"EGGENKAMP, Gerritjan",NED,Men,eight with coxswain (8+),M,Silver
Athens,2004,Rowing,Rowing,"GABRIELS, Jan-Willem",NED,Men,eight with coxswain (8+),M,Silver
Athens,2004,Rowing,Rowing,"MENSCH, Daniel",NED,Men,eight with coxswain (8+),M,Silver
Athens,2004,Rowing,Rowing,"SIMON, Diederik",NED,Men,eight with coxswain (8+),M,Silver
Athens,2004,Rowing,Rowing,"VELLENGA, Matthijs",NED,Men,eight with coxswain (8+),M,Silver
Athens,2004,Rowing,Rowing,"VERMEULEN, Gijs",NED,Men,eight with coxswain (8+),M,Silver
Athens,2004,Rowing,Rowing,"DE HAAN, Annemiek",NED,Women,eight with coxswain (8+),W,Bronze
Athens,2004,Rowing,Rowing,"DEKKERS, Hurnet",NED,Women,eight with coxswain (8+),W,Bronze
Athens,2004,Rowing,Rowing,"HOMMES, Nienke",NED,Women,eight with coxswain (8+),W,Bronze
Athens,2004,Rowing,Rowing,"SIEGELAAR, Sarah",NED,Women,eight with coxswain (8+),W,Bronze
Athens,2004,Rowing,Rowing,"SMULDERS, Marlies",NED,Women,eight with coxswain (8+),W,Bronze
Athens,2004,Rowing,Rowing,"TANGER, Helen",NED,Women,eight with coxswain (8+),W,Bronze
Athens,2004,Rowing,Rowing,"VAN RUMPT, Annemarieke",NED,Women,eight with coxswain (8+),W,Bronze
Athens,2004,Rowing,Rowing,"WEGMAN, Froukje",NED,Women,eight with coxswain (8+),W,Bronze
Athens,2004,Rowing,Rowing,"WORKEL, Ester",NED,Women,eight with coxswain (8+),W,Bronze
Athens,2004,Rowing,Rowing,"ANDRUNACHE, Georgeta",ROU,Women,eight with coxswain (8+),W,Gold
Athens,2004,Rowing,Rowing,"BARASCU, Aurica",ROU,Women,eight with coxswain (8+),W,Gold
Athens,2004,Rowing,Rowing,"FLOREA, Rodica",ROU,Women,eight with coxswain (8+),W,Gold
Athens,2004,Rowing,Rowing,"GAFENCU, Liliana",ROU,Women,eight with coxswain (8+),W,Gold
Athens,2004,Rowing,Rowing,"GEORGESCU, Elena",ROU,Women,eight with coxswain (8+),W,Gold
Athens,2004,Rowing,Rowing,"IGNAT, Doina",ROU,Women,eight with coxswain (8+),W,Gold
Athens,2004,Rowing,Rowing,"LIPA, Elisabeta",ROU,Women,eight with coxswain (8+),W,Gold
Athens,2004,Rowing,Rowing,"PAPUC, Ioana",ROU,Women,eight with coxswain (8+),W,Gold
Athens,2004,Rowing,Rowing,"SUSANU, Viorica",ROU,Women,eight with coxswain (8+),W,Gold
Athens,2004,Rowing,Rowing,"COX, Alison",USA,Women,eight with coxswain (8+),W,Silver
Athens,2004,Rowing,Rowing,"DAVIES, Caryn",USA,Women,eight with coxswain (8+),W,Silver
Athens,2004,Rowing,Rowing,"DIRKMAAT, Megan",USA,Women,eight with coxswain (8+),W,Silver
Athens,2004,Rowing,Rowing,"JOHNSON, Kate",USA,Women,eight with coxswain (8+),W,Silver
Athens,2004,Rowing,Rowing,"KORHOLZ, Laurel",USA,Women,eight with coxswain (8+),W,Silver
Athens,2004,Rowing,Rowing,"MAGEE, Samantha",USA,Women,eight with coxswain (8+),W,Silver
Athens,2004,Rowing,Rowing,"MICKELSON, Anna",USA,Women,eight with coxswain (8+),W,Silver
Athens,2004,Rowing,Rowing,"NELSON, Lianne",USA,Women,eight with coxswain (8+),W,Silver
Athens,2004,Rowing,Rowing,"WHIPPLE, Mary",USA,Women,eight with coxswain (8+),W,Silver
Athens,2004,Rowing,Rowing,"AGAMENNONI, Luca",ITA,Men,four without coxswain (4-),M,Bronze
Athens,2004,Rowing,Rowing,"DENTALE, Dario",ITA,Men,four without coxswain (4-),M,Bronze
Athens,2004,Rowing,Rowing,"LEONARDO, Raffaello",ITA,Men,four without coxswain (4-),M,Bronze
Athens,2004,Rowing,Rowing,"PORZIO, Lorenzo",ITA,Men,four without coxswain (4-),M,Bronze
Athens,2004,Rowing,Rowing,"COODE, Ed",GBR,Men,four without coxswain (4-),M,Gold
Athens,2004,Rowing,Rowing,"CRACKNELL, James",GBR,Men,four without coxswain (4-),M,Gold
Athens,2004,Rowing,Rowing,"PINSENT, Matthew",GBR,Men,four without coxswain (4-),M,Gold
Athens,2004,Rowing,Rowing,"WILLIAMS, Steve",GBR,Men,four without coxswain (4-),M,Gold
Athens,2004,Rowing,Rowing,"BAERG, Cameron",CAN,Men,four without coxswain (4-),M,Silver
Athens,2004,Rowing,Rowing,"HERSCHMILLER, Thomas",CAN,Men,four without coxswain (4-),M,Silver
Athens,2004,Rowing,Rowing,"WETZEL, Jake",CAN,Men,four without coxswain (4-),M,Silver
Athens,2004,Rowing,Rowing,"WILLIAMS, Barney",CAN,Men,four without coxswain (4-),M,Silver
Athens,2004,Rowing,Rowing,"AMARANTE, Catello",ITA,Men,lightweight coxless four (4-),M,Bronze
Athens,2004,Rowing,Rowing,"AMITRANO, Salvatore",ITA,Men,lightweight coxless four (4-),M,Bronze
Athens,2004,Rowing,Rowing,"BERTINI, Lorenzo",ITA,Men,lightweight coxless four (4-),M,Bronze
Athens,2004,Rowing,Rowing,"MASCARENHAS, Bruno",ITA,Men,lightweight coxless four (4-),M,Bronze
Athens,2004,Rowing,Rowing,"EBBESEN, Eskild Balschmidt",DEN,Men,lightweight coxless four (4-),M,Gold
Athens,2004,Rowing,Rowing,"EBERT, Thomas",DEN,Men,lightweight coxless four (4-),M,Gold
Athens,2004,Rowing,Rowing,"KRISTENSEN, Thor",DEN,Men,lightweight coxless four (4-),M,Gold
Athens,2004,Rowing,Rowing,"MOELVIG, Stephan",DEN,Men,lightweight coxless four (4-),M,Gold
Athens,2004,Rowing,Rowing,"BURGESS, Simon",AUS,Men,lightweight coxless four (4-),M,Silver
Athens,2004,Rowing,Rowing,"CURETON, Ben",AUS,Men,lightweight coxless four (4-),M,Silver
Athens,2004,Rowing,Rowing,"EDWARDS, Anthony",AUS,Men,lightweight coxless four (4-),M,Silver
Athens,2004,Rowing,Rowing,"LOFTUS, Glen",AUS,Men,lightweight coxless four (4-),M,Silver
Athens,2004,Rowing,Rowing,"POLYMEROS, Vasileios",GRE,Men,lightweight double sculls (2x),M,Bronze
Athens,2004,Rowing,Rowing,"SKIATHITIS, Nikolaos",GRE,Men,lightweight double sculls (2x),M,Bronze
Athens,2004,Rowing,Rowing,"KUCHARSKI, Tomasz",POL,Men,lightweight double sculls (2x),M,Gold
Athens,2004,Rowing,Rowing,"SYCZ, Robert",POL,Men,lightweight double sculls (2x),M,Gold
Athens,2004,Rowing,Rowing,"DUFOUR, Frederic",FRA,Men,lightweight double sculls (2x),M,Silver
Athens,2004,Rowing,Rowing,"TOURON, Pascal",FRA,Men,lightweight double sculls (2x),M,Silver
Athens,2004,Rowing,Rowing,"VAN DER KOLK, Kirsten",NED,Women,lightweight double sculls (2x),W,Bronze
Athens,2004,Rowing,Rowing,"VAN EUPEN, Marit",NED,Women,lightweight double sculls (2x),W,Bronze
Athens,2004,Rowing,Rowing,"ALUPEI, Angela",ROU,Women,lightweight double sculls (2x),W,Gold
Athens,2004,Rowing,Rowing,"BURCICA, Constanta",ROU,Women,lightweight double sculls (2x),W,Gold
Athens,2004,Rowing,Rowing,"BLASBERG, Claudia",GER,Women,lightweight double sculls (2x),W,Silver
Athens,2004,Rowing,Rowing,"REIMER, Daniela",GER,Women,lightweight double sculls (2x),W,Silver
Athens,2004,Rowing,Rowing,"BICHYK, Yuliya",BLR,Women,pair without coxswain (2-),W,Bronze
Athens,2004,Rowing,Rowing,"HELAKH, Natallia",BLR,Women,pair without coxswain (2-),W,Bronze
Athens,2004,Rowing,Rowing,"ANDRUNACHE, Georgeta",ROU,Women,pair without coxswain (2-),W,Gold
Athens,2004,Rowing,Rowing,"SUSANU, Viorica",ROU,Women,pair without coxswain (2-),W,Gold
Athens,2004,Rowing,Rowing,"BISHOP, Cath",GBR,Women,pair without coxswain (2-),W,Silver
Athens,2004,Rowing,Rowing,"GRAINGER, Katherine",GBR,Women,pair without coxswain (2-),W,Silver
Athens,2004,Rowing,Rowing,"BILUSHCHENKO, Sergij",UKR,Men,quadruple sculls without coxswain (4x),M,Bronze
Athens,2004,Rowing,Rowing,"GRIN, Sergij",UKR,Men,quadruple sculls without coxswain (4x),M,Bronze
Athens,2004,Rowing,Rowing,"LYKOV, Oleg",UKR,Men,quadruple sculls without coxswain (4x),M,Bronze
Athens,2004,Rowing,Rowing,"SHAPOSHNIKOV, Leonid",UKR,Men,quadruple sculls without coxswain (4x),M,Bronze
Athens,2004,Rowing,Rowing,"FEDOROVTSEV, Sergey",RUS,Men,quadruple sculls without coxswain (4x),M,Gold
Athens,2004,Rowing,Rowing,"KRAVTSOV, Igor",RUS,Men,quadruple sculls without coxswain (4x),M,Gold
Athens,2004,Rowing,Rowing,"SPINEV, Nikolay",RUS,Men,quadruple sculls without coxswain (4x),M,Gold
Athens,2004,Rowing,Rowing,"SVIRIN, Alekseij",RUS,Men,quadruple sculls without coxswain (4x),M,Gold
Athens,2004,Rowing,Rowing,"HANAK, Jakub",CZE,Men,quadruple sculls without coxswain (4x),M,Silver
Athens,2004,Rowing,Rowing,"JIRKA, David",CZE,Men,quadruple sculls without coxswain (4x),M,Silver
Athens,2004,Rowing,Rowing,"KARAS, Tomas",CZE,Men,quadruple sculls without coxswain (4x),M,Silver
Athens,2004,Rowing,Rowing,"KOPRIVA, David",CZE,Men,quadruple sculls without coxswain (4x),M,Silver
Athens,2004,Rowing,Rowing,"BRADLEY, Amber",AUS,Women,quadruple sculls without coxswain (4x),W,Bronze
Athens,2004,Rowing,Rowing,"FALETIC, Dana",AUS,Women,quadruple sculls without coxswain (4x),W,Bronze
Athens,2004,Rowing,Rowing,"HORE, Kerry",AUS,Women,quadruple sculls without coxswain (4x),W,Bronze
Athens,2004,Rowing,Rowing,"SATTIN, Rebecca",AUS,Women,quadruple sculls without coxswain (4x),W,Bronze
Athens,2004,Rowing,Rowing,"BORON, Kathrin",GER,Women,quadruple sculls without coxswain (4x),W,Gold
Athens,2004,Rowing,Rowing,"EL QALQILI, Kerstin",GER,Women,quadruple sculls without coxswain (4x),W,Gold
Athens,2004,Rowing,Rowing,"EVERS, Meike",GER,Women,quadruple sculls without coxswain (4x),W,Gold
