Tokyo,1964,Aquatics,Swimming,"SCHOLLANDER, Donald Arthur",USA,Men,4x100m freestyle relay,M,Gold
Tokyo,1964,Aquatics,Swimming,"JACOBSEN, Uwe",EUA,Men,4x100m freestyle relay,M,Silver
Tokyo,1964,Aquatics,Swimming,"KLEIN, Hans-Joachim",EUA,Men,4x100m freestyle relay,M,Silver
Tokyo,1964,Aquatics,Swimming,"LÖFFLER, Horst",EUA,Men,4x100m freestyle relay,M,Silver
Tokyo,1964,Aquatics,Swimming,"WIEGAND, Frank",EUA,Men,4x100m freestyle relay,M,Silver
Tokyo,1964,Aquatics,Swimming,"BEUMER, Catharina Johanna",NED,Women,4x100m freestyle relay,W,Bronze
Tokyo,1964,Aquatics,Swimming,"TERPSTRA, Erica Georgine",NED,Women,4x100m freestyle relay,W,Bronze
Tokyo,1964,Aquatics,Swimming,"VAN DER WILDT, Paulina",NED,Women,4x100m freestyle relay,W,Bronze
Tokyo,1964,Aquatics,Swimming,"VAN WEERDENBURG, Wilhelmina",NED,Women,4x100m freestyle relay,W,Bronze
Tokyo,1964,Aquatics,Swimming,"DE VARONA, Donna Elizabeth",USA,Women,4x100m freestyle relay,W,Gold
Tokyo,1964,Aquatics,Swimming,"ELLIS, Kathleen",USA,Women,4x100m freestyle relay,W,Gold
Tokyo,1964,Aquatics,Swimming,"STOUDER, Sharon Marie",USA,Women,4x100m freestyle relay,W,Gold
Tokyo,1964,Aquatics,Swimming,"WATSON, Lillian Debra",USA,Women,4x100m freestyle relay,W,Gold
Tokyo,1964,Aquatics,Swimming,"BELL, Lynette",AUS,Women,4x100m freestyle relay,W,Silver
Tokyo,1964,Aquatics,Swimming,"FRASER, Dawn",AUS,Women,4x100m freestyle relay,W,Silver
Tokyo,1964,Aquatics,Swimming,"MURPHY, Janice",AUS,Women,4x100m freestyle relay,W,Silver
Tokyo,1964,Aquatics,Swimming,"THORN-RISSON, Robyn",AUS,Women,4x100m freestyle relay,W,Silver
Tokyo,1964,Aquatics,Swimming,"BERRY, Kevin John",AUS,Men,4x100m medley relay,M,Bronze
Tokyo,1964,Aquatics,Swimming,"DICKSON, David Gavin",AUS,Men,4x100m medley relay,M,Bronze
Tokyo,1964,Aquatics,Swimming,"O'BRIEN, Lawrence Ian",AUS,Men,4x100m medley relay,M,Bronze
Tokyo,1964,Aquatics,Swimming,"REYNOLDS, Peter Askin",AUS,Men,4x100m medley relay,M,Bronze
Tokyo,1964,Aquatics,Swimming,"CLARK, Stephen Edward",USA,Men,4x100m medley relay,M,Gold
Tokyo,1964,Aquatics,Swimming,"CRAIG, William Norval",USA,Men,4x100m medley relay,M,Gold
Tokyo,1964,Aquatics,Swimming,"MANN, Harold Thompson",USA,Men,4x100m medley relay,M,Gold
Tokyo,1964,Aquatics,Swimming,"SCHMIDT, Frederick Weber",USA,Men,4x100m medley relay,M,Gold
Tokyo,1964,Aquatics,Swimming,"GREGOR, Horst-Günther",EUA,Men,4x100m medley relay,M,Silver
Tokyo,1964,Aquatics,Swimming,"HENNINGER, Egon",EUA,Men,4x100m medley relay,M,Silver
Tokyo,1964,Aquatics,Swimming,"KLEIN, Hans-Joachim",EUA,Men,4x100m medley relay,M,Silver
Tokyo,1964,Aquatics,Swimming,"KÜPPERS, Ernst Joachim",EUA,Men,4x100m medley relay,M,Silver
Tokyo,1964,Aquatics,Swimming,"BABANINA, Svetlana",URS,Women,4x100m medley relay,W,Bronze
Tokyo,1964,Aquatics,Swimming,"DEVYATOVA, Tatyana",URS,Women,4x100m medley relay,W,Bronze
Tokyo,1964,Aquatics,Swimming,"SAVELYEVA, Tatyana",URS,Women,4x100m medley relay,W,Bronze
Tokyo,1964,Aquatics,Swimming,"USTINOVA, Natalya",URS,Women,4x100m medley relay,W,Bronze
Tokyo,1964,Aquatics,Swimming,"ELLIS, Kathleen",USA,Women,4x100m medley relay,W,Gold
Tokyo,1964,Aquatics,Swimming,"FERGUSON, Kathleen Jean",USA,Women,4x100m medley relay,W,Gold
Tokyo,1964,Aquatics,Swimming,"GOYETTE, Cynthia Lee",USA,Women,4x100m medley relay,W,Gold
Tokyo,1964,Aquatics,Swimming,"STOUDER, Sharon Marie",USA,Women,4x100m medley relay,W,Gold
Tokyo,1964,Aquatics,Swimming,"BIMOLT, Clena Geertje",NED,Women,4x100m medley relay,W,Silver
Tokyo,1964,Aquatics,Swimming,"KOK, Aagje Ada",NED,Women,4x100m medley relay,W,Silver
Tokyo,1964,Aquatics,Swimming,"TERPSTRA, Erica Georgine",NED,Women,4x100m medley relay,W,Silver
Tokyo,1964,Aquatics,Swimming,"WINKEL, Kornelia",NED,Women,4x100m medley relay,W,Silver
Tokyo,1964,Aquatics,Swimming,"FUKUI, Makoto",JPN,Men,4x200m freestyle relay,M,Bronze
Tokyo,1964,Aquatics,Swimming,"IWASAKI, Kunihiro",JPN,Men,4x200m freestyle relay,M,Bronze
Tokyo,1964,Aquatics,Swimming,"OKABE, Yukiaki",JPN,Men,4x200m freestyle relay,M,Bronze
Tokyo,1964,Aquatics,Swimming,"SHOJI, Toshio",JPN,Men,4x200m freestyle relay,M,Bronze
Tokyo,1964,Aquatics,Swimming,"CLARK, Stephen Edward",USA,Men,4x200m freestyle relay,M,Gold
Tokyo,1964,Aquatics,Swimming,"ILMAN, Gary Steven",USA,Men,4x200m freestyle relay,M,Gold
Tokyo,1964,Aquatics,Swimming,"SAARI, Roy Allen",USA,Men,4x200m freestyle relay,M,Gold
Tokyo,1964,Aquatics,Swimming,"SCHOLLANDER, Donald Arthur",USA,Men,4x200m freestyle relay,M,Gold
Tokyo,1964,Aquatics,Swimming,"GREGOR, Horst-Günther",EUA,Men,4x200m freestyle relay,M,Silver
Tokyo,1964,Aquatics,Swimming,"HETZ, Gerhard",EUA,Men,4x200m freestyle relay,M,Silver
Tokyo,1964,Aquatics,Swimming,"KLEIN, Hans-Joachim",EUA,Men,4x200m freestyle relay,M,Silver
Tokyo,1964,Aquatics,Swimming,"WIEGAND, Frank",EUA,Men,4x200m freestyle relay,M,Silver
Tokyo,1964,Aquatics,Water polo,"AGEEV, Viktor",URS,Men,water polo,M,Bronze
Tokyo,1964,Aquatics,Water polo,"BORTKEVICH, Zenon",URS,Men,water polo,M,Bronze
Tokyo,1964,Aquatics,Water polo,"EGOROV, Eduard",URS,Men,water polo,M,Bronze
Tokyo,1964,Aquatics,Water polo,"GRABOVSKY, Igor",URS,Men,water polo,M,Bronze
Tokyo,1964,Aquatics,Water polo,"GRISHIN, Boris",URS,Men,water polo,M,Bronze
Tokyo,1964,Aquatics,Water polo,"KALASHNIKOV, Nikolai",URS,Men,water polo,M,Bronze
Tokyo,1964,Aquatics,Water polo,"KUZNETSOV, Nikolai",URS,Men,water polo,M,Bronze
Tokyo,1964,Aquatics,Water polo,"KUZNETSOV, Vladimir",URS,Men,water polo,M,Bronze
Tokyo,1964,Aquatics,Water polo,"OSIPOV, Leonid",URS,Men,water polo,M,Bronze
Tokyo,1964,Aquatics,Water polo,"POPOV, Boris",URS,Men,water polo,M,Bronze
Tokyo,1964,Aquatics,Water polo,"SEMENOV, Vladimir",URS,Men,water polo,M,Bronze
Tokyo,1964,Aquatics,Water polo,"AMBRUS, Miklos",HUN,Men,water polo,M,Gold
Tokyo,1964,Aquatics,Water polo,"BODNAR, Andras",HUN,Men,water polo,M,Gold
Tokyo,1964,Aquatics,Water polo,"BOROS, Otto",HUN,Men,water polo,M,Gold
Tokyo,1964,Aquatics,Water polo,"DÖMÖTÖR, Zoltan",HUN,Men,water polo,M,Gold
Tokyo,1964,Aquatics,Water polo,"FELKAI, Laszlo",HUN,Men,water polo,M,Gold
Tokyo,1964,Aquatics,Water polo,"GYARMATI, Dezso",HUN,Men,water polo,M,Gold
Tokyo,1964,Aquatics,Water polo,"KANIZSA, Tivadar",HUN,Men,water polo,M,Gold
Tokyo,1964,Aquatics,Water polo,"KARPATI, György",HUN,Men,water polo,M,Gold
Tokyo,1964,Aquatics,Water polo,"KONRAD, Janos",HUN,Men,water polo,M,Gold
Tokyo,1964,Aquatics,Water polo,"MAYER, Mihaly",HUN,Men,water polo,M,Gold
Tokyo,1964,Aquatics,Water polo,"POCSIK, Denes",HUN,Men,water polo,M,Gold
Tokyo,1964,Aquatics,Water polo,"RUSORAN, Peter",HUN,Men,water polo,M,Gold
Tokyo,1964,Aquatics,Water polo,"BONACIC, Ozren",YUG,Men,water polo,M,Silver
Tokyo,1964,Aquatics,Water polo,"JANKOVIC, Zoran",YUG,Men,water polo,M,Silver
Tokyo,1964,Aquatics,Water polo,"MUSKATIROVIC, Milan",YUG,Men,water polo,M,Silver
Tokyo,1964,Aquatics,Water polo,"NARDELI, Antun",YUG,Men,water polo,M,Silver
Tokyo,1964,Aquatics,Water polo,"NONKOVIC, Franjo",YUG,Men,water polo,M,Silver
Tokyo,1964,Aquatics,Water polo,"ROSIC, Vinko",YUG,Men,water polo,M,Silver
Tokyo,1964,Aquatics,Water polo,"SANDIC, Mirko",YUG,Men,water polo,M,Silver
Tokyo,1964,Aquatics,Water polo,"SIMENC, Zlatko",YUG,Men,water polo,M,Silver
Tokyo,1964,Aquatics,Water polo,"STANISIC, Bozidar",YUG,Men,water polo,M,Silver
Tokyo,1964,Aquatics,Water polo,"STIPANIC, Karlo",YUG,Men,water polo,M,Silver
Tokyo,1964,Aquatics,Water polo,"TRUMBIC, Ivo",YUG,Men,water polo,M,Silver
Tokyo,1964,Athletics,Athletics,"CLARKE, Ronald",AUS,Men,10000m,M,Bronze
Tokyo,1964,Athletics,Athletics,"MILLS, William",USA,Men,10000m,M,Gold
Tokyo,1964,Athletics,Athletics,"GAMMOUDI, Mohamed",TUN,Men,10000m,M,Silver
Tokyo,1964,Athletics,Athletics,"JEROME, Henry Winston ""Harry""",CAN,Men,100m,M,Bronze
Tokyo,1964,Athletics,Athletics,"HAYES, Robert",USA,Men,100m,M,Gold
Tokyo,1964,Athletics,Athletics,"FIGUEROLA CAMUE, Enrique",CUB,Men,100m,M,Silver
Tokyo,1964,Athletics,Athletics,"KLOBUKOWSKA, Ewa",POL,Women,100m,W,Bronze
Tokyo,1964,Athletics,Athletics,"TYUS, Wyomia",USA,Women,100m,W,Gold
Tokyo,1964,Athletics,Athletics,"MCGUIRE, Edith Marie",USA,Women,100m,W,Silver
Tokyo,1964,Athletics,Athletics,"MIKHAYLOV, Anatoly",URS,Men,110m hurdles,M,Bronze
Tokyo,1964,Athletics,Athletics,"JONES, Hayes",USA,Men,110m hurdles,M,Gold
Tokyo,1964,Athletics,Athletics,"LINDGREN, Harold Blaine",USA,Men,110m hurdles,M,Silver
Tokyo,1964,Athletics,Athletics,"DAVIES, John",NZL,Men,1500m,M,Bronze
Tokyo,1964,Athletics,Athletics,"SNELL, Peter",NZL,Men,1500m,M,Gold
Tokyo,1964,Athletics,Athletics,"ODLOZIL, Josef",TCH,Men,1500m,M,Silver
Tokyo,1964,Athletics,Athletics,"ROBERTS, Edwin",TRI,Men,200m,M,Bronze
Tokyo,1964,Athletics,Athletics,"CARR, Henry",USA,Men,200m,M,Gold
Tokyo,1964,Athletics,Athletics,"DRAYTON, Otis Paul",USA,Men,200m,M,Silver
Tokyo,1964,Athletics,Athletics,"BLACK-VASSELLA, Marilyn Mary",AUS,Women,200m,W,Bronze
Tokyo,1964,Athletics,Athletics,"MCGUIRE, Edith Marie",USA,Women,200m,W,Gold
Tokyo,1964,Athletics,Athletics,"SZEWINSKA, Irena",POL,Women,200m,W,Silver
Tokyo,1964,Athletics,Athletics,"GOLUBNICHY, Vladimir",URS,Men,20km walk,M,Bronze
Tokyo,1964,Athletics,Athletics,"MATTHEWS, Kenneth Joseph",GBR,Men,20km walk,M,Gold
Tokyo,1964,Athletics,Athletics,"LINDNER, Dieter",EUA,Men,20km walk,M,Silver
Tokyo,1964,Athletics,Athletics,"BELYAEV, Ivan",URS,Men,3000m steeplechase,M,Bronze
Tokyo,1964,Athletics,Athletics,"ROELANTS, Gaston",BEL,Men,3000m steeplechase,M,Gold
Tokyo,1964,Athletics,Athletics,"HERRIOTT, Maurice",GBR,Men,3000m steeplechase,M,Silver
Tokyo,1964,Athletics,Athletics,"BADENSKI, Andrzej",POL,Men,400m,M,Bronze
Tokyo,1964,Athletics,Athletics,"LARRABEE, Michael Denny",USA,Men,400m,M,Gold
Tokyo,1964,Athletics,Athletics,"MOTTLEY, Wendell Adrian",TRI,Men,400m,M,Silver
Tokyo,1964,Athletics,Athletics,"AMOORE-POLLOCK, Judith Florence",AUS,Women,400m,W,Bronze
Tokyo,1964,Athletics,Athletics,"CUTHBERT, Betty",AUS,Women,400m,W,Gold
Tokyo,1964,Athletics,Athletics,"PACKER, Ann Elizabeth",GBR,Women,400m,W,Silver
Tokyo,1964,Athletics,Athletics,"MORALE, Salvatore",ITA,Men,400m hurdles,M,Bronze
Tokyo,1964,Athletics,Athletics,"CAWLEY, Warren (Rex) Jay",USA,Men,400m hurdles,M,Gold
Tokyo,1964,Athletics,Athletics,"COOPER, John Hugh",GBR,Men,400m hurdles,M,Silver
Tokyo,1964,Athletics,Athletics,"DELECOUR, Jocelyn",FRA,Men,4x100m relay,M,Bronze
Tokyo,1964,Athletics,Athletics,"GENEVAY, Paul",FRA,Men,4x100m relay,M,Bronze
Tokyo,1964,Athletics,Athletics,"LAIDEBEUR, Bernard",FRA,Men,4x100m relay,M,Bronze
Tokyo,1964,Athletics,Athletics,"PIQUEMAL, Claude",FRA,Men,4x100m relay,M,Bronze
Tokyo,1964,Athletics,Athletics,"ASHWORTH, Gerald Howard",USA,Men,4x100m relay,M,Gold
Tokyo,1964,Athletics,Athletics,"DRAYTON, Otis Paul",USA,Men,4x100m relay,M,Gold
Tokyo,1964,Athletics,Athletics,"HAYES, Robert",USA,Men,4x100m relay,M,Gold
Tokyo,1964,Athletics,Athletics,"STEBBINS, Richard Vaughn",USA,Men,4x100m relay,M,Gold
Tokyo,1964,Athletics,Athletics,"DUDZIAK, Marjan",POL,Men,4x100m relay,M,Silver
Tokyo,1964,Athletics,Athletics,"FOIK, Marjan",POL,Men,4x100m relay,M,Silver
Tokyo,1964,Athletics,Athletics,"MANIAK, Wieslaw Jan",POL,Men,4x100m relay,M,Silver
Tokyo,1964,Athletics,Athletics,"ZIELINSKI, Andrzej",POL,Men,4x100m relay,M,Silver
Tokyo,1964,Athletics,Athletics,"ARDEN, Daphne",GBR,Women,4x100m relay,W,Bronze
Tokyo,1964,Athletics,Athletics,"BIGNAL-RAND, Mary Denise",GBR,Women,4x100m relay,W,Bronze
Tokyo,1964,Athletics,Athletics,"HYMAN, Dorothy",GBR,Women,4x100m relay,W,Bronze
Tokyo,1964,Athletics,Athletics,"SIMPSON, Janet Mary",GBR,Women,4x100m relay,W,Bronze
Tokyo,1964,Athletics,Athletics,"HERRMANN-GORECKA-RICHTER, Halina",POL,Women,4x100m relay,W,Gold
Tokyo,1964,Athletics,Athletics,"KLOBUKOWSKA, Ewa",POL,Women,4x100m relay,W,Gold
Tokyo,1964,Athletics,Athletics,"SZEWINSKA, Irena",POL,Women,4x100m relay,W,Gold
Tokyo,1964,Athletics,Athletics,"WIECZOREK-CIEPLY, Teresa Barbara",POL,Women,4x100m relay,W,Gold
Tokyo,1964,Athletics,Athletics,"MCGUIRE, Edith Marie",USA,Women,4x100m relay,W,Silver
Tokyo,1964,Athletics,Athletics,"TYUS, Wyomia",USA,Women,4x100m relay,W,Silver
Tokyo,1964,Athletics,Athletics,"WHITE, Marilyn Elaine",USA,Women,4x100m relay,W,Silver
Tokyo,1964,Athletics,Athletics,"WHITE, Willie B.",USA,Women,4x100m relay,W,Silver
Tokyo,1964,Athletics,Athletics,"BERNARD, Kent Bede",TRI,Men,4x400m relay,M,Bronze
Tokyo,1964,Athletics,Athletics,"MOTTLEY, Wendell Adrian",TRI,Men,4x400m relay,M,Bronze
Tokyo,1964,Athletics,Athletics,"ROBERTS, Edwin",TRI,Men,4x400m relay,M,Bronze
Tokyo,1964,Athletics,Athletics,"SKINNER, Edwin",TRI,Men,4x400m relay,M,Bronze
Tokyo,1964,Athletics,Athletics,"CARR, Henry",USA,Men,4x400m relay,M,Gold
Tokyo,1964,Athletics,Athletics,"CASSELL, Ollan Conley",USA,Men,4x400m relay,M,Gold
Tokyo,1964,Athletics,Athletics,"LARRABEE, Michael Denny",USA,Men,4x400m relay,M,Gold
Tokyo,1964,Athletics,Athletics,"WILLIAMS, Ulis C.",USA,Men,4x400m relay,M,Gold
Tokyo,1964,Athletics,Athletics,"BRIGHTWELL, Robbie Ian",GBR,Men,4x400m relay,M,Silver
Tokyo,1964,Athletics,Athletics,"COOPER, John Hugh",GBR,Men,4x400m relay,M,Silver
Tokyo,1964,Athletics,Athletics,"GRAHAM, Timothy Joseph Michael",GBR,Men,4x400m relay,M,Silver
Tokyo,1964,Athletics,Athletics,"METCALFE, Adrian Peter",GBR,Men,4x400m relay,M,Silver
Tokyo,1964,Athletics,Athletics,"DELLINGER, William Solon",USA,Men,5000m,M,Bronze
Tokyo,1964,Athletics,Athletics,"SCHUL, Robert Keyser",USA,Men,5000m,M,Gold
Tokyo,1964,Athletics,Athletics,"NORPOTH, Harald",EUA,Men,5000m,M,Silver
Tokyo,1964,Athletics,Athletics,"PETTERSSON, Ingvar",SWE,Men,50km walk,M,Bronze
Tokyo,1964,Athletics,Athletics,"PAMICH, Abdon",ITA,Men,50km walk,M,Gold
Tokyo,1964,Athletics,Athletics,"NIHILL, Paul Vincent",GBR,Men,50km walk,M,Silver
Tokyo,1964,Athletics,Athletics,"KIPRUGUT, Wilson Chuma",KEN,Men,800m,M,Bronze
Tokyo,1964,Athletics,Athletics,"SNELL, Peter",NZL,Men,800m,M,Gold
Tokyo,1964,Athletics,Athletics,"CROTHERS, William Frederick",CAN,Men,800m,M,Silver
Tokyo,1964,Athletics,Athletics,"CHAMBERLAIN, Ann Marise",NZL,Women,800m,W,Bronze
Tokyo,1964,Athletics,Athletics,"PACKER, Ann Elizabeth",GBR,Women,800m,W,Gold
Tokyo,1964,Athletics,Athletics,"DUPUREUR, Maryvonne",FRA,Women,800m,W,Silver
Tokyo,1964,Athletics,Athletics,"KILBORN-RYAN-NELSON, Pamela",AUS,Women,80m hurdles,W,Bronze
Tokyo,1964,Athletics,Athletics,"RICHERT-BALZER, Karin",EUA,Women,80m hurdles,W,Gold
Tokyo,1964,Athletics,Athletics,"WIECZOREK-CIEPLY, Teresa Barbara",POL,Women,80m hurdles,W,Silver
Tokyo,1964,Athletics,Athletics,"WALDE, Hans Joachim",EUA,Men,decathlon,M,Bronze
Tokyo,1964,Athletics,Athletics,"HOLDORF, Willi",EUA,Men,decathlon,M,Gold
Tokyo,1964,Athletics,Athletics,"AUN, Rein",URS,Men,decathlon,M,Silver
Tokyo,1964,Athletics,Athletics,"WEILL, David Lawson",USA,Men,discus throw,M,Bronze
Tokyo,1964,Athletics,Athletics,"OERTER, Alfred",USA,Men,discus throw,M,Gold
Tokyo,1964,Athletics,Athletics,"DANEK, Ludvik",TCH,Men,discus throw,M,Silver
Tokyo,1964,Athletics,Athletics,"MANOLIU, Lia",ROU,Women,discus throw,W,Bronze
Tokyo,1964,Athletics,Athletics,"PRESS, Tamara",URS,Women,discus throw,W,Gold
Tokyo,1964,Athletics,Athletics,"LOTZ, Ingrid",EUA,Women,discus throw,W,Silver
Tokyo,1964,Athletics,Athletics,"BEYER, Uwe",EUA,Men,hammer throw,M,Bronze
Tokyo,1964,Athletics,Athletics,"KLIM, Romuald",URS,Men,hammer throw,M,Gold
Tokyo,1964,Athletics,Athletics,"ZSIVOTZKY, Gyula",HUN,Men,hammer throw,M,Silver
Tokyo,1964,Athletics,Athletics,"RAMBO, John Barnett",USA,Men,high jump,M,Bronze
Tokyo,1964,Athletics,Athletics,"BRUMEL, Valeri",URS,Men,high jump,M,Gold
Tokyo,1964,Athletics,Athletics,"THOMAS, John Curtis",USA,Men,high jump,M,Silver
Tokyo,1964,Athletics,Athletics,"CHENCHIK, Taisiya",URS,Women,high jump,W,Bronze
Tokyo,1964,Athletics,Athletics,"BALAS, Iolanda",ROU,Women,high jump,W,Gold
Tokyo,1964,Athletics,Athletics,"MASON-BROWN, Michelle Mary",AUS,Women,high jump,W,Silver
Tokyo,1964,Athletics,Athletics,"LUSIS, Yanis",URS,Men,javelin throw,M,Bronze
Tokyo,1964,Athletics,Athletics,"NEVALA, Pauli Lauri",FIN,Men,javelin throw,M,Gold
Tokyo,1964,Athletics,Athletics,"KULCSAR, Gergely",HUN,Men,javelin throw,M,Silver
Tokyo,1964,Athletics,Athletics,"GORCHAKOVA, Elena",URS,Women,javelin throw,W,Bronze
Tokyo,1964,Athletics,Athletics,"PENES, Mihaela",ROU,Women,javelin throw,W,Gold
Tokyo,1964,Athletics,Athletics,"ANTAL-RUDAS, Marta",HUN,Women,javelin throw,W,Silver
Tokyo,1964,Athletics,Athletics,"TER-OVANESYAN, Igor",URS,Men,long jump,M,Bronze
Tokyo,1964,Athletics,Athletics,"DAVIES, Lynn",GBR,Men,long jump,M,Gold
Tokyo,1964,Athletics,Athletics,"BOSTON, Ralph Harold",USA,Men,long jump,M,Silver
Tokyo,1964,Athletics,Athletics,"SHCHELKANOVA, Tatyana",URS,Women,long jump,W,Bronze
Tokyo,1964,Athletics,Athletics,"BIGNAL-RAND, Mary Denise",GBR,Women,long jump,W,Gold
Tokyo,1964,Athletics,Athletics,"SZEWINSKA, Irena",POL,Women,long jump,W,Silver
Tokyo,1964,Athletics,Athletics,"TSUBURAYA, Kokichi",JPN,Men,marathon,M,Bronze
Tokyo,1964,Athletics,Athletics,"BIKILA, Abebe",ETH,Men,marathon,M,Gold
Tokyo,1964,Athletics,Athletics,"HEATLEY, Benjamin Basil",GBR,Men,marathon,M,Silver
Tokyo,1964,Athletics,Athletics,"BYSTROVA, Galina",URS,Women,pentathlon,W,Bronze
Tokyo,1964,Athletics,Athletics,"PRESS, Iryna",URS,Women,pentathlon,W,Gold
Tokyo,1964,Athletics,Athletics,"BIGNAL-RAND, Mary Denise",GBR,Women,pentathlon,W,Silver
Tokyo,1964,Athletics,Athletics,"LEHNERTZ, Klaus",EUA,Men,pole vault,M,Bronze
Tokyo,1964,Athletics,Athletics,"HANSEN, Frederick Morgan",USA,Men,pole vault,M,Gold
Tokyo,1964,Athletics,Athletics,"REINHARDT, Wolfgang",EUA,Men,pole vault,M,Silver
Tokyo,1964,Athletics,Athletics,"VARJU, Vilmos",HUN,Men,shot put,M,Bronze
Tokyo,1964,Athletics,Athletics,"LONG, Dallas Crutcher III",USA,Men,shot put,M,Gold
Tokyo,1964,Athletics,Athletics,"MATSON, James Randel",USA,Men,shot put,M,Silver
Tokyo,1964,Athletics,Athletics,"ZYBINA, Galina",URS,Women,shot put,W,Bronze
Tokyo,1964,Athletics,Athletics,"PRESS, Tamara",URS,Women,shot put,W,Gold
Tokyo,1964,Athletics,Athletics,"GARISCH-CULMBERGER-BOY, Renate",EUA,Women,shot put,W,Silver
Tokyo,1964,Athletics,Athletics,"KRAVCHENKO, Viktor",URS,Men,triple jump,M,Bronze
Tokyo,1964,Athletics,Athletics,"SCHMIDT, Jozef",POL,Men,triple jump,M,Gold
Tokyo,1964,Athletics,Athletics,"FEDOSEEV, Oleg",URS,Men,triple jump,M,Silver
Tokyo,1964,Basketball,Basketball,"BISPO DOS SANTOS, Edson",BRA,Men,basketball,M,Bronze
Tokyo,1964,Basketball,Basketball,"BRAUN, Friedrich Wilhelm",BRA,Men,basketball,M,Bronze
Tokyo,1964,Basketball,Basketball,"DE SOUZA, Carmo",BRA,Men,basketball,M,Bronze
Tokyo,1964,Basketball,Basketball,"DE TOLEDO MACHADO, Sergio",BRA,Men,basketball,M,Bronze
Tokyo,1964,Basketball,Basketball,"DOMINGO MASSONI, Carlos",BRA,Men,basketball,M,Bronze
Tokyo,1964,Basketball,Basketball,"EDVAR SIMOES, Jose",BRA,Men,basketball,M,Bronze
Tokyo,1964,Basketball,Basketball,"MARQUES, Wlamir",BRA,Men,basketball,M,Bronze
Tokyo,1964,Basketball,Basketball,"MIRSHAWSKA, Victor",BRA,Men,basketball,M,Bronze
Tokyo,1964,Basketball,Basketball,"PASOS AMAURY, Antonio",BRA,Men,basketball,M,Bronze
Tokyo,1964,Basketball,Basketball,"PEREIRA UBIRATAN, Maciel",BRA,Men,basketball,M,Bronze
Tokyo,1964,Basketball,Basketball,"SALVADOR SUCAR, Antonio",BRA,Men,basketball,M,Bronze
Tokyo,1964,Basketball,Basketball,"SCHALL JATYR, Eduardo",BRA,Men,basketball,M,Bronze
Tokyo,1964,Basketball,Basketball,"BARNES, James",USA,Men,basketball,M,Gold
Tokyo,1964,Basketball,Basketball,"BRADLEY, William Warren",USA,Men,basketball,M,Gold
Tokyo,1964,Basketball,Basketball,"BROWN, Lawrence Harvey",USA,Men,basketball,M,Gold
Tokyo,1964,Basketball,Basketball,"CALDWELL, Joseph Louis",USA,Men,basketball,M,Gold
Tokyo,1964,Basketball,Basketball,"COUNTS, Melvin Grant",USA,Men,basketball,M,Gold
Tokyo,1964,Basketball,Basketball,"DAVIES, Richard Allen",USA,Men,basketball,M,Gold
Tokyo,1964,Basketball,Basketball,"HAZZARD, Walter Raphael",USA,Men,basketball,M,Gold
Tokyo,1964,Basketball,Basketball,"JACKSON, Lucius Brown",USA,Men,basketball,M,Gold
Tokyo,1964,Basketball,Basketball,"MCCAFFREY, John Paul",USA,Men,basketball,M,Gold
Tokyo,1964,Basketball,Basketball,"MULLINS, Jeffry Vincent",USA,Men,basketball,M,Gold
Tokyo,1964,Basketball,Basketball,"SHIPP, Jeremy Franklin",USA,Men,basketball,M,Gold
Tokyo,1964,Basketball,Basketball,"WILSON, George",USA,Men,basketball,M,Gold
Tokyo,1964,Basketball,Basketball,"ALACHACHAN, Armenak",URS,Men,basketball,M,Silver
Tokyo,1964,Basketball,Basketball,"BAGLEY, Nikolai",URS,Men,basketball,M,Silver
Tokyo,1964,Basketball,Basketball,"KALNYNSH, Yuris",URS,Men,basketball,M,Silver
Tokyo,1964,Basketball,Basketball,"KHRYNIN, Vyacheslav",URS,Men,basketball,M,Silver
Tokyo,1964,Basketball,Basketball,"KORNEEV, Yuri",URS,Men,basketball,M,Silver
Tokyo,1964,Basketball,Basketball,"KRUMINS, Yanis",URS,Men,basketball,M,Silver
Tokyo,1964,Basketball,Basketball,"LIPSO, Yaak",URS,Men,basketball,M,Silver
Tokyo,1964,Basketball,Basketball,"MOSESHVILI, Levan",URS,Men,basketball,M,Silver
Tokyo,1964,Basketball,Basketball,"MUIZHNIEK, Valdis",URS,Men,basketball,M,Silver
Tokyo,1964,Basketball,Basketball,"PETROV, Aleksandr",URS,Men,basketball,M,Silver
Tokyo,1964,Basketball,Basketball,"TRAVIN, Aleksandr",URS,Men,basketball,M,Silver
Tokyo,1964,Basketball,Basketball,"VOLNOV, Gennadi",URS,Men,basketball,M,Silver
Tokyo,1964,Boxing,Boxing,"CARMODY, Robert John",USA,Men,- 51kg (flyweight),M,Bronze
Tokyo,1964,Boxing,Boxing,"SOROKIN, Stanislav",URS,Men,- 51kg (flyweight),M,Bronze
Tokyo,1964,Boxing,Boxing,"ATZORI, Fernando",ITA,Men,- 51kg (flyweight),M,Gold
Tokyo,1964,Boxing,Boxing,"OLECH, Artur",POL,Men,- 51kg (flyweight),M,Silver
Tokyo,1964,Boxing,Boxing,"EMELYANOV, Vadim",URS,Men,+ 81kg (heavyweight),M,Bronze
Tokyo,1964,Boxing,Boxing,"ROS, Giuseppe",ITA,Men,+ 81kg (heavyweight),M,Bronze
Tokyo,1964,Boxing,Boxing,"FRAZIER, Joseph",USA,Men,+ 81kg (heavyweight),M,Gold
